學年度	開課系所代碼	開課系所名稱	科目代碼	科目中文名稱	科目英文名稱	必選修	全/半	上學期學分	下學期學分	上學期正課時數	上學期實驗時數	下學期正課時數	下學期實驗時數	停開	
113	LU20 	國文系（學）	CHU0279 	初級日語文法與應用（一）	Preliminary Japanese Grammar and Application (I)	選修	半	2.0	2.0	2.0	0.0	2.0	0.0		
113	LU20 	國文系（學）	CHU0280 	初級日語文法與應用（二）	Preliminary Japanese Grammar and Application (II)	選修	半	2.0	2.0	2.0	0.0	2.0	0.0		
113	LU20 	國文系（學）	CHU0285 	樂府詩（一）	Ancient Chinese Poems & Songs (I)	選修	半	2.0	2.0	2.0	0.0	2.0	0.0		
113	LU20 	國文系（學）	CHU0286 	樂府詩（二）	Ancient Chinese Poems & Songs (II)	選修	半	2.0	2.0	2.0	0.0	2.0	0.0		
113	LU20 	國文系（學）	CHU0289 	散文選及習作（一）	Selections of Proses & Writing Practice (I)	必修	半	2.0	2.0	2.0	0.0	2.0	0.0		
113	LU20 	國文系（學）	CHU0290 	散文選及習作（二）	Selections of Proses & Writing Practice (II)	必修	半	2.0	2.0	2.0	0.0	2.0	0.0		
113	LU20 	國文系（學）	CHU0291 	中國文學史（一）	History of Chinese Literature (I)	必修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	LU20 	國文系（學）	CHU0292 	中國文學史（二）	History of Chinese Literature (II)	必修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	LU20 	國文系（學）	CHU0299 	明清小說（一）	Novels in Dynasty of Ming-Ching (I)	選修	半	2.0	2.0	2.0	0.0	2.0	0.0		
113	LU20 	國文系（學）	CHU0300 	明清小說（二）	Novels in Dynasty of Ming-Ching (II)	選修	半	2.0	2.0	2.0	0.0	2.0	0.0		
113	LU20 	國文系（學）	CHU0303 	中國哲學史（三）	History of Chinese Philosophy(III)	必修	半	2.0	2.0	2.0	0.0	2.0	0.0		
113	LU20 	國文系（學）	CHU0310 	四書（一）	Four Books (I)	選修	半	2.0	0.0	2.0	0.0	0.0	0.0	 	
113	LU20 	國文系（學）	CHU0311 	四書（二）	Four Books (II)	選修	半	2.0	2.0	2.0	0.0	2.0	0.0		
113	LU20 	國文系（學）	CHU0314 	韓非子（一）	Han Fei-Tzu (I)	選修	半	2.0	2.0	2.0	0.0	2.0	0.0		
113	LU20 	國文系（學）	CHU0315 	韓非子（二）	Han Fei-Tzu (II)	選修	半	2.0	2.0	2.0	0.0	2.0	0.0		
113	LU20 	國文系（學）	CHU0317 	古漢語語法進階	The Advanced Grammar of Ancient Chinese	選修	半	2.0	0.0	2.0	0.0	0.0	0.0	 	
113	LU20 	國文系（學）	CHU0318 	中國哲學史（一）	History of Chinese Philosophy(I)	必修	半	2.0	2.0	2.0	0.0	2.0	0.0		
113	LU20 	國文系（學）	CHU0319 	中國哲學史（二）	History of Chinese Philosophy(II)	必修	半	2.0	2.0	2.0	0.0	2.0	0.0		
113	LU20 	國文系（學）	CHU0321 	中文網頁藝術與設計	Art & Design of Chinese Website	選修	半	2.0	3.0	2.0	0.0	3.0	0.0	 	
113	LU20 	國文系（學）	CHU0322 	墨子（一）	Mozi (I)	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0323 	墨子（二）	Mozi (II)	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0324 	現代詩	Modern Poetry	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0325 	現代散文	Modern Prose	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0326 	現代小說	Contemporary Novels	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0331 	文字布置與文雅生活	Textual Design and Elegant Lifestyle	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0332 	古代白話文獻選讀	Selected Readings in the Vernacular Documents of Ancient Chinese	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0333 	魏晉玄學概論	Introduction to Metaphysics in the Wei-Chin Dynasties	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0335 	現代戲劇	Contemporary Chinese Drama	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0337 	書法及習作（一）	Chinese Calligraphy (I)	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0338 	書法及習作（二）	Chinese Calligraphy (II)	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0339 	書法與身心抒發	Revitalizing Mind & Body with Calligraphy	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0340 	兒童文學	Children's Literature	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0341 	小說與電影	Novels and Movies	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0343 	經學、思想與文化	"Confucian Classics, Speculation and Culture"	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0344 	劇本創作	Playwriting	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0345 	世界思潮經典導讀	Guided Readings in Masterpieces of World Thought	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0346 	紅樓夢與戲曲	A Dream of Red Mansions and Chinese Opera	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0347 	出版實務產業實習	Internship of Publishing Practice	選修	半	2.0	0.0	1.0	2.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0348 	媒體寫作	Media Writing	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0349 	春秋繁露	Luxuriant Dew of the Spring and Autumn Annals (Chunqiu Fanlu)	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0350 	國學概論	Introduction to Chinese Classics & Literature	必修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0351 	漢魏六朝詩	Han Wei and Six Dynasties Poems	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0352 	國文教科書編撰	Chinese Textbook Compilation	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0353 	中古文史資料選讀	Selected Readings in Historical Materials of Medieval China	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0354 	古代文物與文學導論	Introduction to Ancient Chinese Antiquities and Literature	選修	半	2.0	0.0	2.0	0.0	0.0	0.0	 	
113	LU20 	國文系（學）	CHU0356 	中國思想名著選讀（一）	Readings in Classical Chinese Philosophy (I)	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0357 	中國思想名著選讀（二）	Readings in Classical Chinese Philosophy (II)	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0358 	世界文學名著選讀	Selected Readings on English Literature	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0359 	當代文學概論	Introduction to Cultural Studies	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0360 	當代文化研究導論	Introduction to Contemporary Cultural Studies	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0361 	成長小說	Bildungsroman	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0362 	寫作評量理論與實務	Theory and Practice of Writing Assessment	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0363 	文學與傳播	Literary Creation and Communication	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0364 	臺灣文化與語言踏查	Taiwan Culture and Language Exploration	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0365 	中國文化研究導論	Introduction to Chinese Cultural Studies	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0366 	中國近現代媒體與公共領域	Modern China Press and Public Sphere	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0367 	中國科幻文學史	A History of Chinese Science Fiction Literature	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0368 	中國現當代文學	Modern and Contemporary Chinese Literature	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0369 	先秦思想史閱讀	Readings in Pre-Qin Philosophy	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0370 	晚清民國文學與文化生產領域	Late Ching and Republican Literature and the Field of Cultural Production (1880-1919)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU0371 	《戰國策》與縱橫家	Zhan Guo Ce and Political Strategists	選修	半	2.0		2.0	0.0				
113	LU20 	國文系（學）	CHU0372 	中國神仙傳記選讀	Selected Readings in Chinese Biographies of Immortals	選修	半	2.0		2.0	0.0				
113	LU20 	國文系（學）	CHU0373 	漢書選讀	Selected Readings in History Books of the Han Dynasty	選修	半	2.0		2.0	0.0				
113	LU20 	國文系（學）	CHU0374 	客家文學導論	Introduction to Hakka Literature	選修	半	2.0		2.0	0.0				
113	LU20 	國文系（學）	CHU0375 	客家詩歌	Hakka Poetry	選修	半	2.0		2.0	0.0				
113	LU20 	國文系（學）	CHU0376 	客家影視文學	Adaptations of Hakka Literature in Film and Television	選修	半	2.0		2.0	0.0				
113	LU20 	國文系（學）	CHU0377 	客家文學選讀	Selected Readings from Hakka Literature	選修	半	2.0		2.0	0.0				
113	LU20 	國文系（學）	CHU0378 	客語語法學	The Grammar of Hakka	選修	半	2.0		2.0	0.0				
113	LU20 	國文系（學）	CHU0379 	客語詞彙學	Hakka Lexicology	選修	半	2.0		2.0	0.0				
113	LU20 	國文系（學）	CHU0380 	客語翻譯與實務	Hakka Language Translation and Application	選修	半	2.0		2.0	0.0				
113	LU20 	國文系（學）	CHU0381 	客家語文創作與應用	Hakka Literature and Application	選修	半	2.0		2.0	0.0				
113	LU20 	國文系（學）	CHU0382 	昭明文選	Jau-Ming Wen-Sheuan	選修	半	2.0		2.0	0.0				
113	LU20 	國文系（學）	CHU0383 	楚辭	Chu-Tzu	選修	半	2.0		2.0	0.0				
113	LU20 	國文系（學）	CHU0384 	跨文化臺灣思想	Transcultural Taiwan Thinking	選修	半	3.0		3.0	0.0				
113	LU20 	國文系（學）	CHU0388 	英語世界中的中國哲學	Chinese Philosophy in the English-Speaking World	選修	半	2.0		2.0	0.0				
113	LU20 	國文系（學）	CHU3006 	經學通論（一）	Introduction to Confucian Classics (I)	必修	半	2.0	2.0	2.0	0.0	2.0	0.0		
113	LU20 	國文系（學）	CHU3007 	經學通論（二）	Introduction to Confucian Classics (II)	必修	半	2.0	2.0	2.0	0.0	2.0	0.0		
113	LU20 	國文系（學）	CHU3008 	世界華文新文學史（一）	The Modern History of Global Chinese Literature (I)	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU3009 	世界華文新文學史（二）	The Modern History of Global Chinese Literature (II)	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHU3010 	寓言導讀	Introduction to Chinese Fables	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHUE001 	國文教材教法（教）	Teaching Materials and Methods: Chinese	選修	半	2.0	2.0	2.0	0.0	2.0	0.0		
113	LU20 	國文系（學）	CHUE074 	"學習評量（教）	"	Learning Assessment	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHUE076 	教學媒體與運用（教）	Instructional Medium	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	LU20 	國文系（學）	CHUE110 	國文教學實習（一）（教）	Teaching Practicum: Chinese (I)	選修	半	2.0	2.0	4.0	0.0	4.0	0.0		
113	LU20 	國文系（學）	CHUE210 	國文教學實習（二）（教）	Teaching Practicum: Chinese (II)	選修	半	2.0	2.0	4.0	0.0	4.0	0.0		
113	LU20 	國文系（學）	CHUE311 	教育議題專題（教）	Education Issues	選修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	ID84 	華語系（博）	CLC0014 	華語語音教學研究	Studies in Phonetic Instruction in Chinese	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	IM84 	華語系（碩）	CLC0014 	華語語音教學研究	Studies in Phonetic Instruction in Chinese	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ID84 	華語系（博）	CLC0015 	海外華語教學實務	Chinese Language Teaching Practice Abroad	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	IM84 	華語系（碩）	CLC0015 	海外華語教學實務	Chinese Language Teaching Practice Abroad	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ID84 	華語系（博）	CLC0016 	華語文教學設計	Chinese Language Instructional Design	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	IM84 	華語系（碩）	CLC0016 	華語文教學設計	Chinese Language Instructional Design	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ID84 	華語系（博）	CLC0017 	語言，文化與認知	"Language, Culture, and Cognition"	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	IM84 	華語系（碩）	CLC0017 	語言，文化與認知	"Language, Culture, and Cognition"	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ID84 	華語系（博）	CLC0020 	語言與文化研究	Studies in Language and Culture	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	IM84 	華語系（碩）	CLC0020 	語言與文化研究	Studies in Language and Culture	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ID84 	華語系（博）	CLC8002 	近現代中國人文發展史	The Development of Chinese Humanities in Contemporary and Modern Era	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	IM84 	華語系（碩）	CLC8002 	近現代中國人文發展史	The Development of Chinese Humanities in Contemporary and Modern Era	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ID84 	華語系（博）	CLC8003 	對比分析與偏誤分析	Contrastive Analysis and Error Analysis	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	IM84 	華語系（碩）	CLC8003 	對比分析與偏誤分析	Contrastive Analysis and Error Analysis	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ID84 	華語系（博）	CLC8004 	媒體與華語教學	Media and Chinese Language Instruction	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	IM84 	華語系（碩）	CLC8004 	媒體與華語教學	Media and Chinese Language Instruction	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ID84 	華語系（博）	CLC8005 	華語方言教材教法	Chinese Dialects Teaching Methods and Materials	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	IM84 	華語系（碩）	CLC8005 	華語方言教材教法	Chinese Dialects Teaching Methods and Materials	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ID84 	華語系（博）	CLC8008 	華語教學專題研究（一）	Special Topics on Chinese Instructional Methodology (I)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	IM84 	華語系（碩）	CLC8008 	華語教學專題研究（一）	Special Topics on Chinese Instructional Methodology (I)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ID84 	華語系（博）	CLC8009 	古代漢語教法	Pedagogical Issues in the Teaching of Classical Chinese	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	IM84 	華語系（碩）	CLC8009 	古代漢語教法	Pedagogical Issues in the Teaching of Classical Chinese	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ID84 	華語系（博）	CLC8011 	商業華語教材與教法	Business Chinese Teaching Methods and Materials	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	IM84 	華語系（碩）	CLC8011 	商業華語教材與教法	Business Chinese Teaching Methods and Materials	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ID84 	華語系（博）	CLC8014 	雙語教學	Bilingual Education	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	 	
113	IM84 	華語系（碩）	CLC8014 	雙語教學	Bilingual Education	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	 	
113	ID84 	華語系（博）	CLC8015 	華人社會與文化	Chinese Society and Culture	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	IM84 	華語系（碩）	CLC8015 	華人社會與文化	Chinese Society and Culture	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	ID84 	華語系（博）	CLC8016 	華語文語言政策研究	Language Policies for Tcsl	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	IM84 	華語系（碩）	CLC8016 	華語文語言政策研究	Language Policies for Tcsl	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ID84 	華語系（博）	CLC8019 	國際華語文教育研究	Studies in Chinese Language Education	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	IM84 	華語系（碩）	CLC8019 	國際華語文教育研究	Studies in Chinese Language Education	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ID84 	華語系（博）	CLC8021 	海外華文文學專題研究	Special Topics on Overseas Chinese Literature	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	IM84 	華語系（碩）	CLC8021 	海外華文文學專題研究	Special Topics on Overseas Chinese Literature	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ID84 	華語系（博）	CLC8022 	漢語實驗語音學	Chinese Acoustic Phonetics	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	IM84 	華語系（碩）	CLC8022 	漢語實驗語音學	Chinese Acoustic Phonetics	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ID84 	華語系（博）	CLC8023 	台灣閩客語與華語的互動	Interactions between Mandarin and Min/hakka Dialects	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	IM84 	華語系（碩）	CLC8023 	台灣閩客語與華語的互動	Interactions between Mandarin and Min/hakka Dialects	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ID84 	華語系（博）	CLC8024 	漢字理論與應用	Theories and Applications of Chinese Characters	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	IM84 	華語系（碩）	CLC8024 	漢字理論與應用	Theories and Applications of Chinese Characters	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ID84 	華語系（博）	CLC8025 	漢語教學語法	Chinese Pedagogical Grammar	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	IM84 	華語系（碩）	CLC8025 	漢語教學語法	Chinese Pedagogical Grammar	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ID84 	華語系（博）	CLC8026 	漢語語義學	Chinese Semantics	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	IM84 	華語系（碩）	CLC8026 	漢語語義學	Chinese Semantics	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ID84 	華語系（博）	CLC8027 	篇章分析	Discourse Analysis	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	IM84 	華語系（碩）	CLC8027 	篇章分析	Discourse Analysis	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ID84 	華語系（博）	CLC8030 	漢語會話分析	Conversation Analysis of Chinese	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	IM84 	華語系（碩）	CLC8030 	漢語會話分析	Conversation Analysis of Chinese	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	ID84 	華語系（博）	CLC8032 	漢語語音專題研究	Special Topics on Chinese Phonetics	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	IM84 	華語系（碩）	CLC8032 	漢語語音專題研究	Special Topics on Chinese Phonetics	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ID84 	華語系（博）	CLC8035 	中文閱讀之心理認知研究	Studies in the Psychology of Reading in Chinese	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	IM84 	華語系（碩）	CLC8035 	中文閱讀之心理認知研究	Studies in the Psychology of Reading in Chinese	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ID84 	華語系（博）	CLC8040 	語言與認知專題	Seminar on Language and Cognition	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	IM84 	華語系（碩）	CLC8040 	語言與認知專題	Seminar on Language and Cognition	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	ID84 	華語系（博）	CLC8044 	語言習得專題研究	Special Topics on Language Acquisition	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	IM84 	華語系（碩）	CLC8044 	語言習得專題研究	Special Topics on Language Acquisition	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ID84 	華語系（博）	CLC8048 	創新華語文教學：理論與實務	Innovated Teaching of Chinese as A Second Language:Theory and Practice	選修	半	3.0	0.0	2.0	2.0	0.0	0.0		
113	IM84 	華語系（碩）	CLC8048 	創新華語文教學：理論與實務	Innovated Teaching of Chinese as A Second Language:Theory and Practice	選修	半	3.0	0.0	2.0	2.0	0.0	0.0		
113	ID84 	華語系（博）	CLC8050 	語言學習策略與課堂活動	Language Learning Strategies and Classroom Activities	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	IM84 	華語系（碩）	CLC8050 	語言學習策略與課堂活動	Language Learning Strategies and Classroom Activities	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ID84 	華語系（博）	CLC8051 	華語文教學觀摩與演練	Teaching Observation and Practice	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	IM84 	華語系（碩）	CLC8051 	華語文教學觀摩與演練	Teaching Observation and Practice	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ID84 	華語系（博）	CLC8052 	內容整合語言學習概論	Content and Language Integrated Learning: An Introductory Course	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	IM84 	華語系（碩）	CLC8052 	內容整合語言學習概論	Content and Language Integrated Learning: An Introductory Course	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ID84 	華語系（博）	CLC8053 	社會語言學研究	Studies in Sociolinguistics	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	IM84 	華語系（碩）	CLC8053 	社會語言學研究	Studies in Sociolinguistics	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ID84 	華語系（博）	CLC8055 	國際漢學專題研究	Special Topics on Sinology	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	IM84 	華語系（碩）	CLC8055 	國際漢學專題研究	Special Topics on Sinology	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	ID84 	華語系（博）	CLC8056 	第二語言句法習得研究	Research in Second Language Syntax	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
